_RAJ2000,_DEJ2000,RA_ICRS,DE_ICRS,mode,q_mode,class,SDSS12,m_SDSS!2,ObsDate,Q,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,zsp,zph,e_zph,<zph>
220.44908600,+39.85787400,220.449086,+39.857874,1,,6,J144147.78+395128.3,,2003.2317,3,24.682,0.752,23.266,0.190,23.352,0.318,22.847,0.298,22.593,0.530,,,,
220.45103500,+39.85620700,220.451035,+39.856207,1,+,6,J144148.24+395122.3,,2003.2317,3,24.164,0.627,21.815,0.053,20.412,0.026,19.658,0.020,19.261,0.043,,,,
220.44949500,+39.85052500,220.449495,+39.850525,1,+,3,J144147.87+395101.8,,2003.2317,3,23.801,0.583,23.103,0.164,22.378,0.140,22.706,0.264,21.647,0.329,,0.4234,0.1076,0.3791
220.44590300,+39.84074700,220.445903,+39.840747,1,+,3,J144147.01+395026.6,,2003.2317,3,23.177,0.497,22.525,0.128,21.330,0.071,20.672,0.060,20.300,0.141,,0.4878,0.0869,0.4834
220.45104700,+39.84143300,220.451047,+39.841433,1,+,3,J144148.25+395029.1,,2003.2317,3,25.650,0.662,23.063,0.208,22.277,0.165,21.736,0.153,21.193,0.309,,0.4703,0.1913,0.4533
220.45497600,+39.84281600,220.454976,+39.842816,1,+,3,J144149.19+395034.1,,2003.2317,3,23.221,0.460,23.164,0.199,22.364,0.159,22.510,0.260,22.471,0.588,,0.4573,0.0972,0.3630
220.45434100,+39.83786600,220.454341,+39.837866,1,+,3,J144149.04+395016.3,,2003.2317,3,22.944,0.569,22.052,0.118,21.509,0.114,20.877,0.099,20.685,0.277,,0.6837,0.0918,0.6523
220.45159100,+39.83159500,220.451591,+39.831595,1,,3,J144148.38+394953.7,,2003.2317,3,20.597,0.465,20.253,0.146,20.946,0.444,20.348,0.429,19.677,0.778,,0.7950,0.1996,0.6550
220.44782000,+39.81971900,220.447820,+39.819719,1,+,3,J144147.47+394910.9,,2003.2317,3,21.700,0.273,20.647,0.049,19.882,0.039,19.657,0.050,19.179,0.107,,0.3067,0.0412,0.3088
220.45014600,+39.81754300,220.450146,+39.817543,1,+,6,J144148.03+394903.1,,2003.2317,3,23.323,0.405,23.325,0.185,22.863,0.195,22.229,0.163,22.028,0.383,,,,
220.46510000,+39.83578100,220.465100,+39.835781,1,+,6,J144151.62+395008.8,,2003.2317,3,23.430,0.426,22.808,0.119,21.724,0.074,21.376,0.078,21.178,0.209,,,,
220.44514500,+39.83520400,220.445145,+39.835204,1,+,6,J144146.83+395006.7,*,2003.2317,3,24.622,0.732,23.567,0.235,22.101,0.108,21.168,0.070,20.566,0.136,,,,
220.44648200,+39.83562900,220.446482,+39.835629,1,,6,J144147.15+395008.2,,2003.2317,3,24.464,0.673,24.537,0.404,24.080,0.461,22.677,0.229,22.998,0.463,,,,
220.45796900,+39.83392700,220.457969,+39.833927,1,+,3,J144149.91+395002.1,,2003.2317,3,24.675,0.843,23.193,0.195,21.824,0.095,20.702,0.053,20.041,0.098,,0.6332,0.0618,0.6146
220.44110800,+39.84940100,220.441108,+39.849401,1,,3,J144145.86+395057.8,,2003.2317,3,24.327,0.831,25.567,0.524,23.554,0.410,21.496,0.108,21.021,0.231,,0.7860,0.0484,0.6704
220.44343900,+39.83261300,220.443439,+39.832613,1,,3,J144146.42+394957.4,,2003.2317,3,23.792,1.127,22.951,0.274,22.626,0.323,21.410,0.169,21.411,0.545,,0.5712,0.1081,0.6594
220.45494100,+39.81932400,220.454941,+39.819324,1,,3,J144149.18+394909.5,,2003.2317,3,23.756,0.603,24.392,0.441,22.961,0.237,21.785,0.128,21.190,0.244,,0.7523,0.0677,0.6481
220.47785700,+39.87573900,220.477857,+39.875739,1,,6,J144154.68+395232.6,*,2003.2260,3,16.116,0.007,14.492,0.004,12.441,0.001,12.019,0.002,13.869,0.017,,,,
220.46067000,+39.85524900,220.460670,+39.855249,1,+,6,J144150.56+395118.8,*,2003.2260,3,22.689,0.308,19.449,0.012,18.023,0.007,16.770,0.005,16.115,0.007,,,,
220.45828200,+39.85725200,220.458282,+39.857252,1,+,3,J144149.98+395126.1,,2003.2260,3,24.494,0.874,24.246,0.439,22.553,0.180,22.208,0.214,22.318,0.545,,0.3159,0.0895,0.4100
220.45786500,+39.85893600,220.457865,+39.858936,1,,3,J144149.88+395132.1,,2003.2260,3,23.940,1.213,22.377,0.165,21.539,0.122,21.305,0.160,21.560,0.611,,0.3259,0.1180,0.2504
220.45999300,+39.85635400,220.459993,+39.856354,1,+,6,J144150.39+395122.8,,2003.2260,3,22.642,0.321,22.422,0.116,21.586,0.086,21.437,0.117,21.278,0.316,,,,
220.46966600,+39.88157500,220.469666,+39.881575,1,,3,J144152.71+395253.6,*,2003.2260,3,24.429,1.307,23.066,0.274,22.042,0.173,20.932,0.103,19.967,0.143,,0.7597,0.0999,0.6304
220.46855300,+39.88130100,220.468553,+39.881301,1,,6,J144152.45+395252.6,,2003.2260,3,22.499,0.267,24.790,0.554,24.894,0.695,24.717,0.697,22.494,0.573,,,,
220.47443300,+39.85253300,220.474433,+39.852533,1,+,6,J144153.86+395109.1,*,2003.2260,3,20.951,0.079,20.789,0.030,20.736,0.040,20.513,0.050,20.661,0.177,,,,
220.47156900,+39.85214200,220.471569,+39.852142,1,+,6,J144153.17+395107.7,,2003.2260,3,21.530,0.118,20.881,0.031,20.877,0.043,20.773,0.060,20.853,0.197,0.13017,,,
220.47117200,+39.85080700,220.471172,+39.850807,2,,3,J144153.08+395102.9,,2003.2260,3,23.351,0.683,21.954,0.095,20.982,0.062,20.492,0.064,20.351,0.184,,,,
220.47629000,+39.85199900,220.476290,+39.851999,1,,6,J144154.30+395107.1,,2003.2260,3,25.260,0.743,25.932,0.444,23.256,0.331,22.312,0.229,21.984,0.471,,,,
220.46416100,+39.87615500,220.464161,+39.876155,1,+,3,J144151.39+395234.1,,2003.2260,3,22.581,0.339,22.552,0.146,22.045,0.145,22.022,0.224,21.333,0.378,,0.6568,0.1442,0.4302
220.46163900,+39.86893400,220.461639,+39.868934,1,+,3,J144150.79+395208.1,,2003.2260,3,21.767,0.229,21.267,0.069,20.673,0.060,20.465,0.082,20.786,0.351,,0.3331,0.1135,0.2344
220.47420500,+39.88539400,220.474205,+39.885394,1,+,3,J144153.80+395307.4,,2003.2260,3,23.190,0.747,22.136,0.138,20.722,0.061,19.655,0.039,19.136,0.078,,0.5867,0.0468,0.5843
220.47926300,+39.85431300,220.479263,+39.854313,1,,6,J144155.02+395115.5,,2003.2260,3,23.881,0.707,23.221,0.205,23.520,0.396,23.235,0.469,22.489,0.575,,,,
220.48668300,+39.86031700,220.486683,+39.860317,1,+,6,J144156.80+395137.1,,2003.2260,3,24.078,0.772,23.277,0.214,22.455,0.166,22.547,0.274,22.680,0.592,,,,
220.49290100,+39.86177000,220.492901,+39.861770,1,+,3,J144158.29+395142.3,,2003.2260,3,24.181,0.812,22.917,0.158,22.616,0.189,22.001,0.172,21.345,0.293,,0.6017,0.2099,0.5979
220.46791800,+39.85340500,220.467918,+39.853405,1,+,6,J144152.30+395112.2,,2003.2260,3,23.653,0.655,23.510,0.274,22.692,0.213,22.723,0.336,22.720,0.639,,,,
220.48081400,+39.86747600,220.480814,+39.867476,1,+,3,J144155.39+395202.9,,2003.2260,3,25.595,0.760,23.026,0.218,22.013,0.141,21.571,0.151,21.485,0.427,,0.4315,0.1443,0.3698
220.47124800,+39.85083200,220.471248,+39.850832,1,+,3,J144153.09+395102.9,,2003.2317,3,22.516,0.319,21.907,0.085,21.005,0.059,20.402,0.053,20.318,0.175,,0.5001,0.1028,0.5268
220.46978000,+39.84288000,220.469780,+39.842880,1,,3,J144152.74+395034.3,,2003.2317,3,25.296,0.822,23.299,0.257,22.654,0.232,21.496,0.128,22.713,0.740,,0.4235,0.1263,0.3491
220.52227300,+39.84553900,220.522273,+39.845539,1,,6,J144205.34+395043.9,,2003.2260,3,20.716,0.064,19.836,0.015,19.543,0.016,19.487,0.022,19.373,0.056,,,,
220.52898000,+39.85428300,220.528980,+39.854283,1,+,6,J144206.95+395115.4,*,2003.2260,3,21.497,0.114,18.903,0.009,17.577,0.005,16.923,0.005,16.570,0.008,,,,
220.52246200,+39.87145200,220.522462,+39.871452,1,+,6,J144205.39+395217.2,,2003.2260,3,23.174,0.478,21.000,0.036,19.703,0.018,19.334,0.020,19.028,0.046,,,,
220.50429300,+39.86895500,220.504293,+39.868955,1,,6,J144201.03+395208.2,,2003.2260,3,22.213,0.213,25.392,0.569,25.321,0.637,23.612,0.615,21.806,0.421,,,,
220.51250200,+39.86607600,220.512502,+39.866076,1,,6,J144203.00+395157.8,,2003.2260,3,22.080,0.185,25.475,0.540,25.017,0.678,25.350,0.511,23.190,0.561,,,,
220.49971500,+39.86543200,220.499715,+39.865432,1,+,6,J144159.93+395155.5,,2003.2260,3,23.566,0.603,22.638,0.129,22.212,0.137,21.870,0.159,21.393,0.311,,,,
220.50525400,+39.86160400,220.505254,+39.861604,1,+,3,J144201.26+395141.7,,2003.2260,3,22.502,0.379,22.355,0.151,21.634,0.125,21.121,0.127,20.826,0.316,,0.5773,0.1174,0.5661
220.51798900,+39.87894200,220.517989,+39.878942,1,+,3,J144204.31+395244.1,,2003.2260,3,22.438,0.359,21.658,0.082,20.034,0.031,19.439,0.029,18.933,0.059,,0.4086,0.0496,0.4078
220.50893600,+39.86036700,220.508936,+39.860367,1,+,6,J144202.14+395137.3,,2003.2260,3,24.802,0.914,22.948,0.175,22.449,0.176,22.205,0.223,21.671,0.409,,,,
220.50942900,+39.85606000,220.509429,+39.856060,1,+,3,J144202.26+395121.8,,2003.2260,3,23.880,0.773,22.651,0.143,20.944,0.050,20.294,0.045,20.011,0.109,,0.4317,0.0532,0.4051
220.50684400,+39.85417800,220.506844,+39.854178,1,,3,J144201.64+395115.0,,2003.2260,3,22.916,0.616,21.850,0.109,20.613,0.057,19.986,0.053,19.782,0.145,,0.4490,0.1073,0.4551
220.50744600,+39.85509200,220.507446,+39.855092,1,,3,J144201.78+395118.3,,2003.2260,3,24.665,3.428,22.977,0.675,19.752,0.058,19.157,0.055,18.804,0.134,,0.3795,0.0448,0.3766
220.51180300,+39.85507200,220.511803,+39.855072,1,,3,J144202.83+395118.2,,2003.2260,3,22.844,0.396,23.053,0.210,21.418,0.078,20.786,0.071,20.639,0.197,,0.4541,0.0673,0.4489
220.50879300,+39.85580400,220.508793,+39.855804,1,+,6,J144202.11+395120.8,,2003.2260,3,22.927,0.371,22.478,0.111,21.387,0.068,21.102,0.081,20.713,0.178,,,,
220.51555600,+39.86413500,220.515556,+39.864135,1,+,6,J144203.73+395150.8,,2003.2260,3,22.564,0.268,20.920,0.032,19.968,0.021,19.605,0.023,19.416,0.058,,,,
220.51303300,+39.85687300,220.513033,+39.856873,1,+,3,J144203.12+395124.7,,2003.2260,3,24.756,1.180,22.793,0.195,21.948,0.144,21.281,0.128,20.761,0.255,,0.5513,0.1746,0.5222
220.51997500,+39.86068400,220.519975,+39.860684,1,+,3,J144204.79+395138.4,,2003.2260,3,22.432,0.263,22.708,0.146,22.248,0.151,21.901,0.178,21.199,0.289,,0.7164,0.1462,0.5360
220.51584200,+39.84667100,220.515842,+39.846671,1,+,3,J144203.80+395048.0,,2003.2260,3,22.987,0.710,22.406,0.196,21.554,0.144,21.181,0.166,23.162,1.179,,0.6747,0.0976,0.1963
220.53254600,+39.86845400,220.532546,+39.868454,1,+,3,J144207.81+395206.4,,2003.2260,3,22.583,0.348,21.247,0.050,20.135,0.029,19.700,0.031,19.502,0.081,,0.3180,0.0946,0.3200
220.52347500,+39.85274100,220.523475,+39.852741,1,+,3,J144205.63+395109.8,,2003.2260,3,25.053,0.952,22.897,0.186,22.196,0.156,21.532,0.139,21.556,0.424,,0.4043,0.1594,0.4656
220.53541100,+39.86580700,220.535411,+39.865807,1,+,6,J144208.49+395156.9,,2003.2260,3,23.980,0.784,22.320,0.100,21.245,0.061,20.204,0.039,19.719,0.079,,,,
220.52256600,+39.87766000,220.522566,+39.877660,1,+,6,J144205.41+395239.5,,2003.2260,3,24.254,0.817,24.098,0.399,22.842,0.230,22.338,0.232,21.642,0.368,,,,
220.51875500,+39.85477500,220.518755,+39.854775,1,+,3,J144204.50+395117.1,,2003.2260,3,23.754,1.287,23.327,0.447,21.406,0.129,20.940,0.139,20.861,0.414,,0.3549,0.0640,0.3885
220.54146800,+39.87509900,220.541468,+39.875099,1,+,3,J144209.95+395230.3,,2003.2260,3,20.845,0.096,19.678,0.017,18.993,0.014,18.537,0.015,18.309,0.036,,0.1494,0.0293,0.1592
220.52275300,+39.88822000,220.522753,+39.888220,1,+,6,J144205.46+395317.5,*,2003.2260,3,23.867,0.706,21.673,0.056,20.186,0.025,19.306,0.019,18.748,0.034,,,,
220.51924800,+39.88834200,220.519248,+39.888342,1,,3,J144204.61+395318.0,,2003.2260,3,21.993,0.298,20.671,0.042,19.629,0.026,19.250,0.029,18.928,0.071,,0.2861,0.0737,0.2739
220.52127300,+39.88674500,220.521273,+39.886745,1,,3,J144205.10+395312.2,,2003.2260,3,24.587,1.047,24.387,0.577,21.872,0.120,20.854,0.077,20.947,0.266,,0.3606,0.0615,0.4783
220.53194100,+39.90136700,220.531941,+39.901367,1,+,3,J144207.66+395404.9,,2003.2260,3,23.015,0.542,22.846,0.212,21.730,0.123,21.496,0.162,21.167,0.382,,0.4601,0.0595,0.4332
220.52524900,+39.88127800,220.525249,+39.881278,1,+,3,J144206.05+395252.6,,2003.2260,3,25.602,0.888,21.905,0.097,20.055,0.031,19.450,0.028,19.072,0.064,,0.3874,0.0304,0.3778
220.54245400,+39.90807500,220.542454,+39.908075,1,+,6,J144210.18+395429.0,*,2003.2260,3,25.419,0.708,21.553,0.054,20.404,0.031,19.920,0.031,19.690,0.077,,,,
220.54193300,+39.90757400,220.541933,+39.907574,1,+,6,J144210.06+395427.2,,2003.2260,3,25.450,0.653,24.300,0.447,21.386,0.066,20.606,0.052,20.313,0.123,,,,
220.53608600,+39.88991200,220.536086,+39.889912,1,,6,J144208.66+395323.6,,2003.2260,3,23.783,0.665,23.034,0.173,23.283,0.325,22.772,0.328,21.855,0.416,,,,
220.54569700,+39.90309100,220.545697,+39.903091,1,+,3,J144210.96+395411.1,,2003.2260,3,22.158,0.685,20.936,0.105,20.196,0.084,19.626,0.083,20.101,0.418,,0.2887,0.1353,0.2585
220.53719900,+39.87150800,220.537199,+39.871508,1,+,3,J144208.92+395217.4,,2003.2260,3,23.045,0.403,22.672,0.127,22.114,0.121,22.056,0.184,21.369,0.295,,0.5874,0.1281,0.4005
220.54838900,+39.87357900,220.548389,+39.873579,1,+,3,J144211.61+395224.8,,2003.2260,3,22.216,0.411,21.635,0.113,21.018,0.101,20.631,0.116,20.903,0.483,,0.4207,0.1452,0.3365
220.52567000,+39.89249700,220.525670,+39.892497,1,+,6,J144206.16+395332.9,,2003.2260,3,24.596,0.865,24.325,0.450,22.346,0.148,21.316,0.094,20.500,0.144,,,,
220.53258000,+39.89725900,220.532580,+39.897259,1,+,6,J144207.81+395350.1,,2003.2260,3,24.020,0.754,24.007,0.370,22.789,0.217,23.030,0.401,22.143,0.492,,,,
220.53236900,+39.88635600,220.532369,+39.886356,1,+,3,J144207.76+395310.8,,2003.2260,3,26.083,0.517,23.919,0.442,22.013,0.139,21.311,0.119,20.854,0.250,,0.4387,0.0465,0.4599
220.53338100,+39.88229400,220.533381,+39.882294,1,+,3,J144208.01+395256.2,,2003.2260,3,22.673,0.356,23.328,0.273,22.174,0.157,22.033,0.221,20.997,0.277,,0.5086,0.1040,0.4362
220.53439100,+39.89264900,220.534391,+39.892649,1,,6,J144208.25+395333.5,,2003.2260,3,25.615,0.592,25.006,0.569,24.012,0.543,22.051,0.179,20.824,0.188,,,,
220.54249500,+39.90340000,220.542495,+39.903400,1,,3,J144210.19+395412.2,,2003.2260,3,24.425,1.009,25.994,0.503,23.161,0.354,21.852,0.182,21.830,0.504,,0.4998,0.0521,0.5405
220.54937200,+39.90005400,220.549372,+39.900054,1,,3,J144211.84+395400.1,,2003.2260,3,25.098,1.369,23.865,0.615,22.010,0.190,22.788,0.618,21.296,0.538,,0.5640,0.0824,0.3854
220.48484900,+39.87520600,220.484849,+39.875206,1,,3,J144156.36+395230.7,,2003.2260,3,25.154,0.784,24.386,0.483,23.468,0.390,22.306,0.228,23.389,0.529,,0.5607,0.1371,0.3958
220.50096100,+39.86934800,220.500961,+39.869348,1,+,6,J144200.23+395209.6,*,2003.2260,3,20.826,0.070,19.197,0.011,18.511,0.008,18.246,0.009,18.122,0.022,,,,
220.50323300,+39.89309000,220.503233,+39.893090,1,+,3,J144200.77+395335.1,,2003.2260,3,20.755,0.112,19.475,0.018,18.539,0.012,18.062,0.013,17.737,0.028,,0.1954,0.0335,0.1957
220.50093300,+39.88044700,220.500933,+39.880447,1,+,6,J144200.22+395249.6,*,2003.2260,3,23.557,0.581,20.454,0.023,19.022,0.011,18.107,0.009,17.616,0.015,,,,
220.49908300,+39.88118800,220.499083,+39.881188,1,+,3,J144159.77+395252.2,,2003.2260,3,25.430,0.768,22.826,0.169,22.473,0.193,21.559,0.136,22.174,0.600,,0.5498,0.1387,0.3148
220.48391500,+39.88928400,220.483915,+39.889284,1,+,3,J144156.13+395321.4,,2003.2260,3,21.156,0.146,20.131,0.028,19.844,0.032,19.657,0.043,19.525,0.129,,0.0921,0.0555,0.1175
220.49632800,+39.90166100,220.496328,+39.901661,1,+,3,J144159.11+395405.9,*,2003.2260,3,21.961,0.193,21.067,0.040,20.671,0.042,20.503,0.056,20.337,0.151,,0.1658,0.0676,0.1955
220.49534700,+39.90241300,220.495347,+39.902413,1,+,6,J144158.88+395408.6,,2003.2260,3,24.884,0.903,22.833,0.157,21.235,0.061,20.628,0.055,20.366,0.137,,,,
220.49918200,+39.89834900,220.499182,+39.898349,1,+,3,J144159.80+395354.0,,2003.2260,3,21.738,0.160,21.775,0.071,21.012,0.056,21.011,0.087,20.768,0.221,,0.4057,0.0853,0.3919
220.49921300,+39.87433600,220.499213,+39.874336,1,+,3,J144159.81+395227.6,,2003.2260,3,21.722,0.177,21.140,0.048,20.107,0.030,19.700,0.033,19.218,0.068,,0.3998,0.0702,0.3935
220.47461500,+39.88637700,220.474615,+39.886377,1,,3,J144153.90+395310.9,,2003.2260,3,24.358,0.854,24.646,0.530,23.350,0.354,21.152,0.082,21.786,0.409,,0.7076,0.1117,0.4937
220.48960200,+39.90113100,220.489602,+39.901131,1,+,6,J144157.50+395404.0,,2003.2260,3,22.948,0.397,21.702,0.060,21.470,0.073,21.371,0.103,21.149,0.261,,,,
220.48841000,+39.89746600,220.488410,+39.897466,1,+,3,J144157.21+395350.8,*,2003.2260,3,23.513,0.704,22.133,0.102,21.143,0.067,20.631,0.067,20.418,0.176,,0.4563,0.1319,0.4087
220.48832400,+39.89583500,220.488324,+39.895835,1,+,3,J144157.19+395345.0,,2003.2260,3,23.449,0.548,24.323,0.454,22.669,0.197,21.472,0.108,20.851,0.196,,0.7894,0.0545,0.6356
220.48874100,+39.89641700,220.488741,+39.896417,1,+,6,J144157.29+395347.1,,2003.2260,3,23.914,0.724,23.514,0.263,22.569,0.182,22.061,0.181,23.161,0.562,,,,
220.48213100,+39.88576600,220.482131,+39.885766,1,,3,J144155.71+395308.7,,2003.2260,3,22.220,0.236,21.941,0.082,21.060,0.058,20.879,0.077,20.892,0.247,,0.4554,0.0926,0.3921
220.49040700,+39.88832200,220.490407,+39.888322,1,,6,J144157.69+395317.9,,2003.2260,3,23.100,0.438,22.919,0.164,22.203,0.137,22.368,0.245,21.445,0.329,,,,
220.48961600,+39.88917800,220.489616,+39.889178,1,+,3,J144157.50+395321.0,,2003.2260,3,23.876,0.937,24.547,0.697,21.879,0.131,21.798,0.195,22.053,0.665,,0.1193,0.0997,0.3444
220.49644800,+39.89049900,220.496448,+39.890499,1,+,6,J144159.14+395325.7,,2003.2260,3,23.969,0.736,21.284,0.042,19.974,0.021,19.276,0.018,18.999,0.041,,,,
220.49185100,+39.87675000,220.491851,+39.876750,1,+,3,J144158.04+395236.3,,2003.2260,3,24.387,1.459,21.597,0.087,20.310,0.043,19.785,0.044,19.474,0.105,,0.3136,0.0741,0.3061
220.50114500,+39.87679800,220.501145,+39.876798,1,+,3,J144200.27+395236.4,,2003.2260,3,24.266,0.938,22.961,0.186,22.137,0.142,21.877,0.181,21.230,0.310,,0.5298,0.1330,0.3892
220.50439400,+39.87492500,220.504394,+39.874925,1,+,6,J144201.05+395229.7,,2003.2260,3,24.900,0.964,22.982,0.190,21.416,0.076,20.553,0.056,20.079,0.116,,,,
220.48583600,+39.88059000,220.485836,+39.880590,1,+,3,J144156.60+395250.1,,2003.2260,3,21.155,0.516,21.527,0.331,20.067,0.137,20.405,0.309,21.226,2.143,,0.5481,0.0627,0.1381
220.50965100,+39.88905800,220.509651,+39.889058,1,+,3,J144202.31+395320.6,,2003.2260,3,24.465,1.187,23.352,0.312,22.145,0.172,21.200,0.119,20.926,0.296,,0.5084,0.0638,0.5701
220.51864000,+39.88826200,220.518640,+39.888262,1,,3,J144204.47+395317.7,,2003.2260,3,22.740,0.313,23.876,0.358,22.766,0.225,24.128,0.738,22.452,0.570,,0.1264,0.0919,0.3852
220.50404900,+39.91650700,220.504049,+39.916507,1,,6,J144200.97+395459.4,,2003.2260,3,24.276,0.868,22.709,0.138,22.912,0.253,22.668,0.319,21.722,0.407,,,,
220.50809300,+39.92287400,220.508093,+39.922874,1,,3,J144201.94+395522.3,,2003.2260,3,23.861,0.816,23.036,0.201,23.188,0.353,22.410,0.286,21.766,0.468,,0.8447,0.1957,0.6790
220.50545200,+39.90484900,220.505452,+39.904849,1,+,3,J144201.30+395417.4,,2003.2260,3,22.712,0.432,21.874,0.094,20.738,0.053,20.297,0.057,20.205,0.168,,0.4246,0.0912,0.4164
220.51167900,+39.91243100,220.511679,+39.912431,1,+,3,J144202.80+395444.7,,2003.2260,3,24.218,1.031,22.412,0.129,20.845,0.051,20.170,0.045,19.876,0.108,,0.4011,0.0537,0.4199
220.51529700,+39.91240100,220.515297,+39.912401,1,+,3,J144203.67+395444.6,*,2003.2260,3,22.251,0.261,22.416,0.131,21.640,0.102,21.283,0.119,21.421,0.406,,0.5664,0.1478,0.4747
220.51960800,+39.90144400,220.519608,+39.901444,1,+,3,J144204.70+395405.1,,2003.2260,3,24.855,1.003,21.444,0.054,20.202,0.029,19.618,0.027,19.366,0.065,,0.3108,0.1015,0.3225
220.50002200,+39.90878700,220.500022,+39.908787,1,+,6,J144200.00+395431.6,,2003.2260,3,23.274,0.498,23.978,0.382,22.330,0.153,20.859,0.066,19.924,0.092,,,,
220.51554100,+39.91689900,220.515541,+39.916899,1,+,3,J144203.72+395500.8,,2003.2260,3,23.245,0.505,23.220,0.219,22.418,0.173,21.739,0.150,21.818,0.453,,0.5912,0.0797,0.5975
220.51657600,+39.90638000,220.516576,+39.906380,1,+,3,J144203.97+395422.9,,2003.2260,3,24.958,1.057,23.916,0.453,22.191,0.166,21.421,0.135,21.075,0.311,,0.4500,0.0448,0.4774
220.52760100,+39.90329500,220.527601,+39.903295,1,+,3,J144206.62+395411.8,,2003.2260,3,25.628,0.702,23.812,0.396,21.805,0.112,20.782,0.072,20.408,0.166,,0.5497,0.0351,0.5489
220.52083500,+39.91518500,220.520835,+39.915185,1,,3,J144205.00+395454.6,,2003.2260,3,24.120,1.111,22.919,0.227,22.319,0.207,22.122,0.283,20.999,0.333,,0.8778,0.1545,0.4206
220.52838800,+39.91335400,220.528388,+39.913354,1,,6,J144206.81+395448.0,,2003.2260,3,25.380,0.730,24.461,0.524,25.096,0.718,25.025,0.670,20.944,0.228,,,,
220.61086800,+39.87387400,220.610868,+39.873874,1,+,6,J144226.60+395225.9,,2003.2260,3,18.790,0.019,17.095,0.004,16.442,0.004,16.201,0.004,16.110,0.007,,,,
220.59636200,+39.85160900,220.596362,+39.851609,1,+,6,J144223.12+395105.7,*,2003.2260,3,19.727,0.033,18.684,0.008,18.322,0.008,18.193,0.009,18.184,0.022,,,,
220.59799200,+39.85110800,220.597992,+39.851108,1,+,3,J144223.51+395103.9,,2003.2260,3,22.442,0.311,21.624,0.071,20.391,0.037,20.012,0.041,19.775,0.101,,0.3631,0.0727,0.3739
220.61142400,+39.85183400,220.611424,+39.851834,1,+,3,J144226.74+395106.6,*,2003.2260,3,21.949,0.276,20.086,0.026,18.633,0.012,18.128,0.012,17.857,0.028,,0.2632,0.0226,0.2650
220.61340000,+39.84869700,220.613400,+39.848697,1,+,3,J144227.21+395055.3,*,2003.2260,3,24.494,1.465,21.111,0.057,19.686,0.026,19.089,0.024,18.742,0.056,,0.3235,0.0514,0.3098
220.61236300,+39.85044400,220.612363,+39.850444,1,,6,J144226.96+395101.5,,2003.2260,3,25.014,0.806,22.853,0.150,23.060,0.268,22.679,0.305,20.902,0.202,,,,
220.58945100,+39.86487400,220.589451,+39.864874,1,+,3,J144221.46+395153.5,*,2003.2260,3,24.212,1.280,22.172,0.135,20.788,0.060,20.106,0.054,19.718,0.124,,0.4116,0.0895,0.4239
220.59174000,+39.86411600,220.591740,+39.864116,1,,6,J144222.01+395150.8,,2003.2260,3,25.386,0.764,25.359,0.639,23.563,0.462,21.180,0.096,20.251,0.134,,,,
220.60174500,+39.88119600,220.601745,+39.881196,1,+,3,J144224.41+395252.3,,2003.2260,3,22.421,0.272,21.945,0.079,21.281,0.067,20.985,0.082,20.530,0.174,,0.4203,0.1354,0.3918
220.59861300,+39.86780500,220.598613,+39.867805,1,+,3,J144223.66+395204.0,,2003.2260,3,23.734,0.798,22.145,0.101,21.782,0.111,21.782,0.178,21.740,0.494,,0.2306,0.0639,0.1628
220.60807000,+39.87676000,220.608070,+39.876760,1,+,6,J144225.93+395236.3,,2003.2260,3,23.050,0.401,22.635,0.123,21.847,0.095,21.814,0.145,21.368,0.291,,,,
220.61327600,+39.87724900,220.613276,+39.877249,1,+,3,J144227.18+395238.0,,2003.2260,3,24.373,1.163,22.672,0.178,20.900,0.058,20.053,0.044,19.615,0.095,,0.4848,0.0314,0.4890
220.60377300,+39.84531900,220.603773,+39.845319,1,+,3,J144224.90+395043.1,,2003.2260,3,22.100,0.301,21.507,0.081,20.623,0.057,20.206,0.063,19.968,0.165,,0.4661,0.0948,0.4692
220.61821200,+39.86389500,220.618212,+39.863895,1,+,3,J144228.37+395150.0,*,2003.2260,3,22.919,0.633,21.771,0.106,20.687,0.062,20.249,0.072,19.838,0.155,,0.3933,0.0973,0.4004
220.61606900,+39.85544600,220.616069,+39.855446,1,+,6,J144227.85+395119.6,*,2003.2260,3,23.390,0.517,23.146,0.192,22.134,0.121,21.728,0.135,21.317,0.282,,,,
220.59601100,+39.87321200,220.596011,+39.873212,1,+,3,J144223.04+395223.5,,2003.2260,3,25.499,0.886,23.296,0.297,22.298,0.194,22.411,0.344,21.364,0.419,,0.5490,0.1042,0.3699
